,IDPdv,IDProducto,Valor,Fecha,PreSugerido,Fecha_Mes
13852,1597087,122926,20050,2021-11-30,21550,2021-11
13853,1597087,122945,33300,2021-11-30,37300,2021-11
13854,1597087,122906,5340,2021-11-30,6000,2021-11
13855,1597087,123036,15650,2021-11-30,18150,2021-11
13856,1597087,122946,2720,2021-11-30,22700,2021-11
13857,1597087,122891,8720,2021-11-30,8500,2021-11
13858,1597087,122907,5770,2021-11-30,6600,2021-11
13859,1597087,122953,7620,2021-11-30,5950,2021-11
13860,1597087,122948,13550,2021-11-30,16400,2021-11
13861,1597087,122958,38600,2021-11-30,43450,2021-11
13862,1597087,123040,10950,2021-11-30,9800,2021-11
13863,1597087,122922,16300,2021-11-30,18150,2021-11
13864,1597087,122901,8010,2021-11-30,9550,2021-11
13865,1597087,123052,25100,2021-11-30,21000,2021-11
13866,1597087,122908,13700,2021-11-30,11950,2021-11
13867,1597087,122912,20050,2021-11-30,26400,2021-11
13868,1597087,123055,6350,2021-11-30,5500,2021-11
13869,1597087,122969,24500,2021-11-30,30550,2021-11
13870,1597087,122952,7620,2021-11-30,5950,2021-11
13871,1597087,123033,15400,2021-11-30,16750,2021-11
13872,1597087,122938,26200,2021-11-30,30250,2021-11
13873,1597087,122930,6150,2021-11-30,7050,2021-11
13874,1597087,122937,26200,2021-11-30,30250,2021-11
13875,1597087,122947,20900,2021-11-30,22700,2021-11
13876,1597087,123053,25100,2021-11-30,21000,2021-11
13877,1597087,122910,9510,2021-11-30,9800,2021-11
13878,1597087,123030,36500,2021-11-30,40100,2021-11
13879,1597087,122944,31550,2021-11-30,37300,2021-11
13880,1597238,123056,8790,2021-11-30,8850,2021-11
13881,1597238,122892,12390,2021-11-30,12600,2021-11
13882,1597238,123033,14380,2021-11-30,16750,2021-11
13883,1597238,123054,6350,2021-11-30,5500,2021-11
13884,1597238,122916,9590,2021-11-30,11950,2021-11
13885,1597238,123048,12950,2021-11-30,13800,2021-11
13886,1597238,122926,20600,2021-11-30,21550,2021-11
13887,1597238,122907,5390,2021-11-30,6600,2021-11
13888,1597238,123057,12990,2021-11-30,16200,2021-11
13889,1597238,122948,11790,2021-11-30,16400,2021-11
13890,1597238,122929,5750,2021-11-30,7050,2021-11
13891,1597238,122919,13550,2021-11-30,18150,2021-11
13892,1597238,122891,8150,2021-11-30,8500,2021-11
13893,1597238,122953,6450,2021-11-30,5950,2021-11
13894,1597238,123083,12890,2021-11-30,16300,2021-11
13895,1597238,123082,12890,2021-11-30,16300,2021-11
13896,1597238,122965,9100,2021-11-30,11400,2021-11
13897,1597238,123043,10190,2021-11-30,9800,2021-11
13898,1597238,122910,8450,2021-11-30,9800,2021-11
13899,1597238,122906,9750,2021-11-30,6000,2021-11
13900,1597238,122912,21290,2021-11-30,26400,2021-11
13901,1597238,122911,23600,2021-11-30,30100,2021-11
13902,1597238,122949,11790,2021-11-30,16400,2021-11
13903,1597238,123052,24600,2021-11-30,21000,2021-11
13904,1597238,122939,12250,2021-11-30,15900,2021-11
13905,1597238,122959,37800,2021-11-30,47800,2021-11
13906,1597238,123040,10490,2021-11-30,9800,2021-11
13907,1597238,122969,23990,2021-11-30,30550,2021-11
13908,1597238,123039,12950,2021-11-30,13800,2021-11
13909,1597238,122957,17500,2021-11-30,19100,2021-11
13910,1597238,123077,5250,2021-11-30,6650,2021-11
13911,1597238,122946,18490,2021-11-30,22700,2021-11
13912,1597238,123038,12950,2021-11-30,13800,2021-11
13913,1597238,123053,24600,2021-11-30,21000,2021-11
13914,1597238,122956,17500,2021-11-30,21000,2021-11
13915,1597238,123055,6350,2021-11-30,5500,2021-11
13916,1597238,123081,21523,2021-11-30,26000,2021-11
13917,1597238,122942,12250,2021-11-30,15900,2021-11
13918,1597238,122930,5750,2021-11-30,7050,2021-11
13919,1597238,122905,6450,2021-11-30,7450,2021-11
13920,1597238,122958,34790,2021-11-30,43450,2021-11
13921,1597238,123072,7690,2021-11-30,7950,2021-11
13922,1597238,123036,14590,2021-11-30,18150,2021-11
13923,1597238,122909,8450,2021-11-30,9800,2021-11
13924,1597238,123078,5250,2021-11-30,6650,2021-11
13925,1597238,122944,29450,2021-11-30,37300,2021-11
13926,1597238,123032,14380,2021-11-30,16750,2021-11
13927,1597238,122945,29450,2021-11-30,37300,2021-11
13928,1597238,122921,14390,2021-11-30,18150,2021-11
13929,1597238,122954,8500,2021-11-30,10700,2021-11
13930,1597238,122947,18490,2021-11-30,22700,2021-11
13931,1597238,122901,4990,2021-11-30,9550,2021-11
13932,1597238,123030,32750,2021-11-30,40100,2021-11
13933,1597238,122952,6450,2021-11-30,5950,2021-11
13934,1597405,123055,5950,2021-11-30,5950,2021-11
13935,1597405,122965,10250,2021-11-30,12350,2021-11
13936,1597405,122910,8750,2021-11-30,10650,2021-11
13937,1597405,122906,5350,2021-11-30,6450,2021-11
13938,1597405,122948,14550,2021-11-30,17750,2021-11
13939,1597405,122929,6350,2021-11-30,7600,2021-11
13940,1597405,123059,10650,2021-11-30,10300,2021-11
13941,1597405,123078,5950,2021-11-30,7200,2021-11
13942,1597405,123048,14250,2021-11-30,14900,2021-11
13943,1597405,123069,2950,2021-11-30,3650,2021-11
13944,1597405,122960,11250,2021-11-30,13750,2021-11
13945,1597405,122953,7250,2021-11-30,6450,2021-11
13946,1597405,122942,13650,2021-11-30,17200,2021-11
13947,1597405,122907,5850,2021-11-30,7100,2021-11
13948,1597405,123071,2950,2021-11-30,3650,2021-11
13949,1597405,122936,3400,2021-11-30,3200,2021-11
13950,1597405,123058,9350,2021-11-30,10000,2021-11
13951,1597405,123077,5950,2021-11-30,7200,2021-11
13952,1597405,122939,13650,2021-11-30,17200,2021-11
13953,1597405,122902,11250,2021-11-30,11350,2021-11
13954,1597405,123051,3650,2021-11-30,3500,2021-11
13955,1597405,122909,8750,2021-11-30,10650,2021-11
13956,1597405,123082,14450,2021-11-30,17650,2021-11
13957,1597405,123076,5950,2021-11-30,7200,2021-11
13958,1597405,123083,14450,2021-11-30,17650,2021-11
13959,1597405,123068,2950,2021-11-30,3650,2021-11
13960,1597405,122949,14550,2021-11-30,17750,2021-11
13961,1597405,122935,3400,2021-11-30,3200,2021-11
13962,1597405,123070,2950,2021-11-30,3650,2021-11
13963,1597405,122964,11250,2021-11-30,13650,2021-11
13964,1597405,122895,4750,2021-11-30,4750,2021-11
13965,1615584,122899,1200,2021-11-03,0,2021-11
13966,1612665,122899,1100,2021-11-03,0,2021-11
13967,1612664,122899,1400,2021-11-03,0,2021-11
13968,1612658,122899,1300,2021-11-03,0,2021-11
13969,1612656,122899,1300,2021-11-03,0,2021-11
13970,1612656,122899,1300,2021-11-04,0,2021-11
13971,1612656,122899,1300,2021-11-08,0,2021-11
13972,1612666,122899,1000,2021-11-09,0,2021-11
13973,1612664,122899,1400,2021-11-10,0,2021-11
13974,1612662,122899,1400,2021-11-11,0,2021-11
13975,1612665,122899,1100,2021-11-12,0,2021-11
13976,1612656,122899,1300,2021-11-12,0,2021-11
13977,1612657,122899,1300,2021-11-16,0,2021-11
13978,1612662,122899,1400,2021-11-16,0,2021-11
13979,1612657,122899,1200,2021-11-16,0,2021-11
13980,1612665,122899,1050,2021-11-17,0,2021-11
13981,1612657,122899,1300,2021-11-17,0,2021-11
13982,1612663,122899,1400,2021-11-18,0,2021-11
13983,1612657,122899,1300,2021-11-18,0,2021-11
13984,1612656,122899,1300,2021-11-18,0,2021-11
13985,1612657,122899,1300,2021-11-19,0,2021-11
13986,1612657,122899,1200,2021-11-19,0,2021-11
13987,1612657,122899,1300,2021-11-22,0,2021-11
13988,1612657,122899,1300,2021-11-23,0,2021-11
13989,1612663,122899,1400,2021-11-24,0,2021-11
13990,1612665,122899,1200,2021-11-25,0,2021-11
13991,1612657,122899,1300,2021-11-25,0,2021-11
13992,1612663,122899,1400,2021-11-29,0,2021-11
13993,1612657,122899,1300,2021-11-29,0,2021-11
13994,1615584,122900,1200,2021-11-03,0,2021-11
13995,1612665,122900,1100,2021-11-03,0,2021-11
13996,1612664,122900,1400,2021-11-03,0,2021-11
13997,1612664,122900,1200,2021-11-03,0,2021-11
13998,1612658,122900,1300,2021-11-03,0,2021-11
13999,1612656,122900,1300,2021-11-03,0,2021-11
14000,1612656,122900,1300,2021-11-04,0,2021-11
14001,1612656,122900,1300,2021-11-08,0,2021-11
14002,1612666,122900,1000,2021-11-09,0,2021-11
14003,1612664,122900,1400,2021-11-10,0,2021-11
14004,1615584,122900,1200,2021-11-11,0,2021-11
14005,1612662,122900,1400,2021-11-11,0,2021-11
14006,1612665,122900,1100,2021-11-12,0,2021-11
14007,1612656,122900,1300,2021-11-12,0,2021-11
14008,1612657,122900,1300,2021-11-16,0,2021-11
14009,1612662,122900,1400,2021-11-16,0,2021-11
14010,1612657,122900,1200,2021-11-16,0,2021-11
14011,1612665,122900,1050,2021-11-17,0,2021-11
14012,1612657,122900,1300,2021-11-17,0,2021-11
14013,1612663,122900,1400,2021-11-18,0,2021-11
14014,1612657,122900,1300,2021-11-18,0,2021-11
14015,1612656,122900,1300,2021-11-18,0,2021-11
14016,1615583,122900,1200,2021-11-19,0,2021-11
14017,1612657,122900,1300,2021-11-19,0,2021-11
14018,1612657,122900,1200,2021-11-19,0,2021-11
14019,1612657,122900,1300,2021-11-22,0,2021-11
14020,1615585,122900,1200,2021-11-23,0,2021-11
14021,1612657,122900,1300,2021-11-23,0,2021-11
14022,1615585,122900,1200,2021-11-24,0,2021-11
14023,1615585,122900,1300,2021-11-24,0,2021-11
14024,1612663,122900,1400,2021-11-24,0,2021-11
14025,1612665,122900,1200,2021-11-25,0,2021-11
14026,1612657,122900,1300,2021-11-25,0,2021-11
14027,1612663,122900,1400,2021-11-29,0,2021-11
14028,1615584,123045,1300,2021-11-03,0,2021-11
14029,1612665,123045,1200,2021-11-03,0,2021-11
14030,1612664,123045,1100,2021-11-03,0,2021-11
14031,1612656,123045,1300,2021-11-03,0,2021-11
14032,1612656,123045,1300,2021-11-04,0,2021-11
14033,1612665,123045,1210,2021-11-05,0,2021-11
14034,1612656,123045,1300,2021-11-08,0,2021-11
14035,1612664,123045,1100,2021-11-10,0,2021-11
14036,1612656,123045,1300,2021-11-10,0,2021-11
14037,1612662,123045,1100,2021-11-11,0,2021-11
14038,1612662,123045,1100,2021-11-16,0,2021-11
14039,1612665,123045,940,2021-11-17,0,2021-11
14040,1612657,123045,1300,2021-11-17,0,2021-11
14041,1612663,123045,1100,2021-11-18,0,2021-11
14042,1612657,123045,1300,2021-11-18,0,2021-11
14043,1615583,123045,1300,2021-11-19,0,2021-11
14044,1612657,123045,1200,2021-11-22,0,2021-11
14045,1612663,123045,1100,2021-11-24,0,2021-11
14046,1612656,123045,1500,2021-11-24,0,2021-11
14047,1612657,123045,1300,2021-11-25,0,2021-11
14048,1612663,123045,1100,2021-11-29,0,2021-11
14049,1612657,123045,1300,2021-11-29,0,2021-11
14050,1615584,123046,1300,2021-11-03,0,2021-11
14051,1612665,123046,1200,2021-11-03,0,2021-11
14052,1612664,123046,1100,2021-11-03,0,2021-11
14053,1612656,123046,1300,2021-11-03,0,2021-11
14054,1612656,123046,1300,2021-11-04,0,2021-11
14055,1612665,123046,1210,2021-11-05,0,2021-11
14056,1612656,123046,1300,2021-11-08,0,2021-11
14057,1612664,123046,1100,2021-11-10,0,2021-11
14058,1612656,123046,1300,2021-11-10,0,2021-11
14059,1612662,123046,1100,2021-11-11,0,2021-11
14060,1612662,123046,1100,2021-11-16,0,2021-11
14061,1612665,123046,940,2021-11-17,0,2021-11
14062,1612657,123046,1300,2021-11-17,0,2021-11
14063,1612663,123046,1100,2021-11-18,0,2021-11
14064,1612657,123046,1200,2021-11-18,0,2021-11
14065,1615583,123046,1300,2021-11-19,0,2021-11
14066,1612663,123046,1100,2021-11-24,0,2021-11
14067,1612656,123046,1500,2021-11-24,0,2021-11
14068,1612663,123046,1100,2021-11-29,0,2021-11
14069,1612657,123046,1300,2021-11-29,0,2021-11
14070,1612657,123062,1000,2021-11-16,0,2021-11
14071,1612657,123062,1100,2021-11-16,0,2021-11
14072,1612661,123062,1000,2021-11-24,0,2021-11
14073,1615584,123064,1200,2021-11-03,0,2021-11
14074,1612665,123064,1050,2021-11-03,0,2021-11
14075,1612664,123064,1100,2021-11-03,0,2021-11
14076,1612664,123064,1200,2021-11-03,0,2021-11
14077,1612658,123064,1200,2021-11-03,0,2021-11
14078,1612656,123064,1100,2021-11-03,0,2021-11
14079,1612665,123064,1000,2021-11-04,0,2021-11
14080,1612669,123064,1100,2021-11-04,0,2021-11
14081,1612656,123064,1100,2021-11-04,0,2021-11
14082,1612665,123064,1050,2021-11-05,0,2021-11
14083,1612656,123064,1200,2021-11-08,0,2021-11
14084,1612666,123064,1000,2021-11-09,0,2021-11
14085,1612664,123064,1100,2021-11-10,0,2021-11
14086,1612656,123064,1100,2021-11-10,0,2021-11
14087,1615584,123064,1200,2021-11-11,0,2021-11
14088,1612662,123064,1100,2021-11-11,0,2021-11
14089,1612665,123064,1050,2021-11-12,0,2021-11
14090,1612656,123064,1200,2021-11-12,0,2021-11
14091,1612662,123064,1100,2021-11-16,0,2021-11
14092,1612657,123064,1200,2021-11-16,0,2021-11
14093,1612657,123064,1000,2021-11-16,0,2021-11
14094,1612665,123064,940,2021-11-17,0,2021-11
14095,1612657,123064,1150,2021-11-17,0,2021-11
14096,1612657,123064,1200,2021-11-17,0,2021-11
14097,1612657,123064,1200,2021-11-18,0,2021-11
14098,1612656,123064,1200,2021-11-18,0,2021-11
14099,1615583,123064,1200,2021-11-19,0,2021-11
14100,1612657,123064,1200,2021-11-19,0,2021-11
14101,1612657,123064,1200,2021-11-22,0,2021-11
14102,1615585,123064,1200,2021-11-23,0,2021-11
14103,1612657,123064,1200,2021-11-23,0,2021-11
14104,1615585,123064,1200,2021-11-24,0,2021-11
14105,1612657,123064,1200,2021-11-24,0,2021-11
14106,1612663,123064,1200,2021-11-24,0,2021-11
14107,1612661,123064,1000,2021-11-24,0,2021-11
14108,1612656,123064,1200,2021-11-24,0,2021-11
14109,1615583,123064,1200,2021-11-25,0,2021-11
14110,1612665,123064,1050,2021-11-25,0,2021-11
14111,1612657,123064,1200,2021-11-25,0,2021-11
14112,1612656,123064,1000,2021-11-25,0,2021-11
14113,1612657,123064,1200,2021-11-29,0,2021-11
14114,1612663,123064,1200,2021-11-29,0,2021-11
14115,1612661,123060,1000,2021-11-24,0,2021-11
14116,1612665,123060,1050,2021-11-25,0,2021-11
14117,1612656,123060,1000,2021-11-25,0,2021-11
14118,1615584,123065,1200,2021-11-03,0,2021-11
14119,1612665,123065,1050,2021-11-03,0,2021-11
14120,1612664,123065,1100,2021-11-03,0,2021-11
14121,1612664,123065,1200,2021-11-03,0,2021-11
14122,1612658,123065,1200,2021-11-03,0,2021-11
14123,1612656,123065,1100,2021-11-03,0,2021-11
14124,1612665,123065,1000,2021-11-04,0,2021-11
14125,1612656,123065,1100,2021-11-04,0,2021-11
14126,1612665,123065,1050,2021-11-05,0,2021-11
14127,1612656,123065,1200,2021-11-08,0,2021-11
14128,1612666,123065,1000,2021-11-09,0,2021-11
14129,1612664,123065,1100,2021-11-10,0,2021-11
14130,1612656,123065,1100,2021-11-10,0,2021-11
14131,1615584,123065,1200,2021-11-11,0,2021-11
14132,1612662,123065,1100,2021-11-11,0,2021-11
14133,1612665,123065,1050,2021-11-12,0,2021-11
14134,1612656,123065,1200,2021-11-12,0,2021-11
14135,1612662,123065,1100,2021-11-16,0,2021-11
14136,1612657,123065,1200,2021-11-16,0,2021-11
14137,1612657,123065,1000,2021-11-16,0,2021-11
14138,1612665,123065,940,2021-11-17,0,2021-11
14139,1612657,123065,1150,2021-11-17,0,2021-11
14140,1612657,123065,1200,2021-11-17,0,2021-11
14141,1612657,123065,1200,2021-11-18,0,2021-11
14142,1612656,123065,1200,2021-11-18,0,2021-11
14143,1615583,123065,1200,2021-11-19,0,2021-11
14144,1612657,123065,1200,2021-11-19,0,2021-11
14145,1612657,123065,1150,2021-11-19,0,2021-11
14146,1612657,123065,1200,2021-11-22,0,2021-11
14147,1615585,123065,1200,2021-11-23,0,2021-11
14148,1612657,123065,1200,2021-11-23,0,2021-11
14149,1615585,123065,1200,2021-11-24,0,2021-11
14150,1612657,123065,1200,2021-11-24,0,2021-11
14151,1612663,123065,1200,2021-11-24,0,2021-11
14152,1612661,123065,1000,2021-11-24,0,2021-11
14153,1612656,123065,1200,2021-11-24,0,2021-11
14154,1615583,123065,1200,2021-11-25,0,2021-11
14155,1612665,123065,1050,2021-11-25,0,2021-11
14156,1612657,123065,1200,2021-11-25,0,2021-11
14157,1612656,123065,1000,2021-11-25,0,2021-11
14158,1612663,123065,1200,2021-11-29,0,2021-11
14159,1612657,123065,1200,2021-11-29,0,2021-11
14160,1612656,123061,1100,2021-11-10,0,2021-11
14161,1612657,123061,1200,2021-11-19,0,2021-11
14162,1612657,123061,1100,2021-11-22,0,2021-11
14163,1612661,123061,1000,2021-11-24,0,2021-11
14164,1615584,123063,1200,2021-11-03,0,2021-11
14165,1612665,123063,1050,2021-11-03,0,2021-11
14166,1612664,123063,1200,2021-11-03,0,2021-11
14167,1612664,123063,1100,2021-11-03,0,2021-11
14168,1612658,123063,1200,2021-11-03,0,2021-11
14169,1612656,123063,1100,2021-11-03,0,2021-11
14170,1612665,123063,1000,2021-11-04,0,2021-11
14171,1612669,123063,1100,2021-11-04,0,2021-11
14172,1612656,123063,110,2021-11-04,0,2021-11
14173,1612656,123063,1100,2021-11-04,0,2021-11
14174,1612665,123063,1050,2021-11-05,0,2021-11
14175,1612656,123063,1200,2021-11-08,0,2021-11
14176,1612666,123063,1000,2021-11-09,0,2021-11
14177,1612664,123063,1100,2021-11-10,0,2021-11
14178,1612656,123063,1100,2021-11-10,0,2021-11
14179,1615584,123063,1200,2021-11-11,0,2021-11
14180,1612662,123063,1100,2021-11-11,0,2021-11
14181,1612665,123063,1050,2021-11-12,0,2021-11
14182,1612656,123063,1200,2021-11-12,0,2021-11
14183,1612662,123063,1100,2021-11-16,0,2021-11
14184,1612657,123063,1000,2021-11-16,0,2021-11
14185,1612657,123063,1200,2021-11-16,0,2021-11
14186,1612665,123063,940,2021-11-17,0,2021-11
14187,1612657,123063,1150,2021-11-17,0,2021-11
14188,1612657,123063,1200,2021-11-17,0,2021-11
14189,1612656,123063,1200,2021-11-18,0,2021-11
14190,1612657,123063,1200,2021-11-18,0,2021-11
14191,1615583,123063,1200,2021-11-19,0,2021-11
14192,1612657,123063,1200,2021-11-19,0,2021-11
14193,1612657,123063,1150,2021-11-19,0,2021-11
14195,1612657,123063,1200,2021-11-22,0,2021-11
14196,1615585,123063,1200,2021-11-23,0,2021-11
14197,1612657,123063,1200,2021-11-23,0,2021-11
14198,1615585,123063,1200,2021-11-24,0,2021-11
14199,1612657,123063,1200,2021-11-24,0,2021-11
14200,1612663,123063,1200,2021-11-24,0,2021-11
14201,1612661,123063,1000,2021-11-24,0,2021-11
14202,1612656,123063,1200,2021-11-24,0,2021-11
14203,1615583,123063,1200,2021-11-25,0,2021-11
14204,1612665,123063,1050,2021-11-25,0,2021-11
14205,1612657,123063,1200,2021-11-25,0,2021-11
14206,1612656,123063,1000,2021-11-25,0,2021-11
14207,1612657,123063,1200,2021-11-29,0,2021-11
14208,1612663,123063,1200,2021-11-29,0,2021-11
14209,1615584,122932,1500,2021-11-03,0,2021-11
14210,1612664,122932,1600,2021-11-03,0,2021-11
14211,1612658,122932,1500,2021-11-03,0,2021-11
14212,1612656,122932,1500,2021-11-03,0,2021-11
14213,1612665,122932,1280,2021-11-04,0,2021-11
14214,1612665,122932,1250,2021-11-04,0,2021-11
14215,1612669,122932,1500,2021-11-04,0,2021-11
14216,1612656,122932,1500,2021-11-04,0,2021-11
14217,1612656,122932,1500,2021-11-08,0,2021-11
14218,1612666,122932,1400,2021-11-09,0,2021-11
14219,1612664,122932,1500,2021-11-10,0,2021-11
14220,1612656,122932,1500,2021-11-10,0,2021-11
14221,1615584,122932,1500,2021-11-11,0,2021-11
14222,1615584,122932,2000,2021-11-11,0,2021-11
14223,1612662,122932,1600,2021-11-11,0,2021-11
14224,1612665,122932,1250,2021-11-12,0,2021-11
14225,1612656,122932,1500,2021-11-12,0,2021-11
14226,1612657,122932,1600,2021-11-16,0,2021-11
14227,1612662,122932,1600,2021-11-16,0,2021-11
14228,1612657,122932,1500,2021-11-16,0,2021-11
14229,1612665,122932,990,2021-11-17,0,2021-11
14230,1612657,122932,1500,2021-11-17,0,2021-11
14231,1612657,122932,1600,2021-11-18,0,2021-11
14232,1612656,122932,1500,2021-11-18,0,2021-11
14233,1615583,122932,1500,2021-11-19,0,2021-11
14234,1612657,122932,1500,2021-11-19,0,2021-11
14235,1612657,122932,1600,2021-11-22,0,2021-11
14236,1612657,122932,1500,2021-11-22,0,2021-11
14237,1615585,122932,1500,2021-11-23,0,2021-11
14238,1612657,122932,1500,2021-11-23,0,2021-11
14239,1612657,122932,1600,2021-11-23,0,2021-11
14240,1615585,122932,1500,2021-11-24,0,2021-11
14241,1612663,122932,1600,2021-11-24,0,2021-11
14242,1612661,122932,1500,2021-11-24,0,2021-11
14243,1612656,122932,1500,2021-11-24,0,2021-11
14244,1615583,122932,1600,2021-11-25,0,2021-11
14245,1615583,122932,1500,2021-11-25,0,2021-11
14246,1612657,122932,1500,2021-11-25,0,2021-11
14247,1612657,122932,1600,2021-11-25,0,2021-11
14248,1612656,122932,1500,2021-11-25,0,2021-11
14249,1612656,122932,1500,2021-11-25,0,2021-11
14250,1612663,122932,1600,2021-11-29,0,2021-11
14251,1612657,122932,1500,2021-11-29,0,2021-11
14252,1612657,122932,1600,2021-11-29,0,2021-11
14253,1615584,122931,1500,2021-11-03,0,2021-11
14254,1612664,122931,1600,2021-11-03,0,2021-11
14255,1612658,122931,1500,2021-11-03,0,2021-11
14256,1612656,122931,1500,2021-11-03,0,2021-11
14257,1612665,122931,1280,2021-11-04,0,2021-11
14258,1612669,122931,1500,2021-11-04,0,2021-11
